"D0QE9E	DRUGCOMP	DANA FARBER CANCER INSTITUTE, INCDANA-FARBER CANCER INSTITUTE, INC WALENSKY, Loren, D. STEWART, Michelle, L. COHEN, Nicole"
D0N3SH	DRUGCOMP	National Cancer Institute (NCI)
D0O2XK	DRUGCOMP	Memorial Sloan Kettering Cancer Center
D03YEM	DRUGCOMP	National Cancer Institute (NCI)
D0G9YH	THERCLAS	Anticancer Agents
D0E4EP	DRUGCOMP	Dana-Farber Cancer Institute Inc
D03QAU	DRUGCOMP	MEMORIAL SLOAN-KETTERING CANCER CENTER THE ROCKEFELLER UNIVERSITY
"D05OHY	DRUGCOMP	Fuda Cancer Hospital, Guangzhou"
D09UZO	THERCLAS	Anticancer Agents
D07DIM	THERCLAS	Anticancer Agents
D07SUG	THERCLAS	Anticancer Agents
D0SO6T	DRUGCOMP	MEMORIAL SLOAN-KETTERING CANCER CENTER THE ROCKEFELLER UNIVERSITY
D0I3QU	THERCLAS	Anticancer Agents
D04ZJG	THERCLAS	Anticancer Agents
D08SKH	THERCLAS	Anticancer Agents
D0X5XU	THERCLAS	Anticancer Agents
D00STL	THERCLAS	Anticancer Agents
D0V8QT	THERCLAS	Anticancer Agents
"D0E1ST	DRUGCOMP	Fuda Cancer Hospital, Guangzhou"
D07CWD	THERCLAS	Anticancer Agents
D0T2UB	DRUGCOMP	MD Anderson Cancer Center
D0Z7MJ	THERCLAS	Anticancer Agents
D07HOB	THERCLAS	Anticancer Agents
D0H8DS	DRUGCOMP	Lion biotechnologies; national cancer institute
D01AHO	THERCLAS	Anticancer Agents
D0O6IZ	THERCLAS	Anticancer Agents
D06JAL	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
"D0YE6C	DRUGCOMP	Bavarian Nordic Morrisville, NCNational Cancer Institute Bethesda, MD"
"D06RBL	DRUGCOMP	H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE, INCH. Lee Moffitt Cancer Center and Research Institute, University of Central Florida Research Foundation"
D0XT6W	DRUGCOMP	National Cancer Institute (NCI)
D0T1DZ	DRUGCOMP	British Columbia Cancer Agency
D0T1GF	THERCLAS	Anticancer Agents
D0V9BD	THERCLAS	Anticancer Agents
D0R4ZT	THERCLAS	Anticancer Agents
D01EUF	THERCLAS	Anticancer Agents
D03GHV	DRUGCOMP	MD Anderson Cancer Center
D0R7ID	THERCLAS	Anticancer Agents
D0Q0RX	DRUGCOMP	Fred Hutchinson Cancer Research Center
D0P9RF	THERCLAS	Anticancer Agents
D06DCL	THERCLAS	Anticancer Agents
D0B9EJ	THERCLAS	Anticancer Agents
D0GR2J	DRUGCOMP	Institute of Cancer Research UK
D0S4JK	THERCLAS	Anticancer Agents
D0E1HF	DRUGCOMP	Faustus Forschungs Cie Translational Cancer Research GmbH
D07KON	DRUGCOMP	ASTRAZENECA AB CANCER RESEARCH TECHNOLOGY LIMITED
D09VMI	THERCLAS	Anticancer Agents
D0H0VW	DRUGCOMP	Dana-Farber Cancer Institute Inc
D07UFS	DRUGCOMP	Fred Hutchinson Cancer Research Center
D0I6UK	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0N0RU	THERCLAS	Anticancer Agents
D0P7KI	DRUGCOMP	Transtarget; barbara ann karmanos cancer institute
D0WD6K	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0E5XA	THERCLAS	Anticancer Agents
