D03YEM	DRUGCOMP	National Cancer Institute (NCI)
D09DJU	THERCLAS	Anticancer Agents
D0S9FI	DRUGCOMP	Memorial Sloan Kettering Cancer Center
D03YOS	THERCLAS	Anticancer Agents
D06MUB	DRUGCOMP	National Cancer Institute
D0D2RN	THERCLAS	Anticancer Agents
D0R2LY	DRUGCOMP	Ludwig Institute for Cancer Research
D04JPJ	THERCLAS	Anticancer Agents
D0J2BH	DRUGCOMP	Cancer Research Campaign Technology Ltd
D04JTD	THERCLAS	Anticancer Agents
D0U5AQ	DRUGCOMP	UNC Lineberger Comprehensive Cancer Center
D04EAZ	DRUGCOMP	National Cancer Institute
D04VFJ	THERCLAS	Anticancer Agents
D0O1EI	DRUGCOMP	Cancer Research Technology Ltd
D0IQ8I	DRUGCOMP	National Cancer Center (S. Korea)
"D0D0DH	DRUGCOMP	Cancer InsightSan Antonio, TX Elios Therapeutics Austin, TX"
D01DBQ	THERCLAS	Anticancer Agents
D0E9YI	DRUGCOMP	Fred Hutchinson Cancer Research Center
D0T1DZ	DRUGCOMP	British Columbia Cancer Agency
D0L5KK	DRUGCOMP	M.D. Anderson Cancer Center
D0E6XR	THERCLAS	Anticancer Agents
D0O8BP	THERCLAS	Anticancer Agents
D0T4BL	THERCLAS	Anticancer Agents
D0H0KA	THERCLAS	Anticancer Agents
D0A5MC	THERCLAS	Anticancer Agents
"D01BVU	DRUGCOMP	H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE TURKSON, James JOVE, Richard SEBTI, Said"
D0U8PE	DRUGCOMP	Henan Cancer Hospital
D0Y1FO	DRUGCOMP	SuperGen; Clayton Foundation For Research; MD Anderson Cancer Center
D0R0MW	THERCLAS	Anticancer Agents
D05PRG	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED
D0Z1NY	THERCLAS	Anticancer Agents
D0V8QT	THERCLAS	Anticancer Agents
D0OA5G	THERCLAS	Anticancer Agents
D05BXY	THERCLAS	Anticancer Agents
"D0DK5R	DRUGCOMP	Masonic Cancer Center, University of Minnesota"
D01LFC	DRUGCOMP	National Cancer Institute
"D0YX4R	DRUGCOMP	NEVADA CANCER INSTITUTE SHENZHEN GRADUATE SCHOOL OF PEKING UNIVERSITY ZHANG, Hui YE, Tao QUAN, Junmin WANG, Jing"
D07LGU	DRUGCOMP	MD Anderson Cancer Center
D0N8RV	THERCLAS	Anticancer Agents
D04ONQ	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED
DH5S6Z	DRUGCOMP	Cancer Targeted Technology
D04BHY	DRUGCOMP	Ontario Cancer Institute
D0RY4N	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
"D0TF2D	DRUGCOMP	CelldexHampton, NJCancer Immunotherapy Trials Ntwk. Bethesda, MD"
D0R1VU	THERCLAS	Anticancer Agents
D04WFL	THERCLAS	Anticancer Agents
D0G0TS	THERCLAS	Anticancer Agents
D0GR2J	DRUGCOMP	Institute of Cancer Research UK
D09OQV	DRUGCOMP	National Cancer Institute (NCI)
"D0LO7X	DRUGCOMP	DANA FARBER CANCER INSTITUTE, INCDANA-FARBER CANCER INSTITUTE, INC WALENSKY, Loren, D. STEWART, Michelle, L. COHEN, Nicole"
