"T20027	FUNCTION	Involved in cytosolic signalling and in mediating the expression of specific genes. Aberrant STAT5 activity has been shown to be closely connected to a wide range of human cancers, and silencing this aberrant activity is an area of active research in medicinal chemistry."
T33425	REACPATH	R-HSA-2219530:Constitutive Signaling by Aberrant PI3K in Cancer
D0E4EP	DRUGCOMP	Dana-Farber Cancer Institute Inc
"D05OHY	DRUGCOMP	Fuda Cancer Hospital, Guangzhou"
T63609	KEGGPATH	hsa05200:Pathways in cancer
T17758	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
T58474	KEGGPATH	hsa05206:MicroRNAs in cancer
T58970	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T67619	KEGGPATH	hsa05222:Small cell lung cancer
T14834	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T23276	WIKIPATH	WP2263:Prostate Cancer
T96788	KEGGPATH	hsa05213:Endometrial cancer
T87350	KEGGPATH	hsa05200:Pathways in cancer
T03818	KEGGPATH	hsa05216:Thyroid cancer
T89747	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
D0V8QT	THERCLAS	Anticancer Agents
T85651	KEGGPATH	hsa05210:Colorectal cancer
T27297	WIKIPATH	WP2263:Prostate Cancer
T14597	KEGGPATH	hsa05205:Proteoglycans in cancer
T98913	KEGGPATH	hsa05200:Pathways in cancer
T59273	WIKIPATH	WP2263:Prostate Cancer
T67103	KEGGPATH	hsa05200:Pathways in cancer
T23276	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T91331	WIKIPATH	WP2828:Bladder Cancer
D07HOB	THERCLAS	Anticancer Agents
"T85328	FUNCTION	May play a role in the development and maintenance of differentiating epithelial tissues. Enhances cell proliferation, cell motility and invasive activity, and promotes cancer metastasis. Protein tyrosine phosphatase which stimulates progression from G1 into S phase during mitosis."
T54156	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
D0O6IZ	THERCLAS	Anticancer Agents
D06JAL	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
T31543	KEGGPATH	hsa05206:MicroRNAs in cancer
T52316	KEGGPATH	hsa05223:Non-small cell lung cancer
T40474	KEGGPATH	hsa05200:Pathways in cancer
T84780	KEGGPATH	hsa05222:Small cell lung cancer
T01851	KEGGPATH	hsa05222:Small cell lung cancer
T23499	KEGGPATH	hsa05200:Pathways in cancer
D01EUF	THERCLAS	Anticancer Agents
T85651	WIKIPATH	WP2828:Bladder Cancer
T67619	WIKIPATH	WP2263:Prostate Cancer
T20891	REACPATH	R-HSA-5674400:Constitutive Signaling by AKT1 E17K in Cancer
T97257	REACPATH	R-HSA-3645790:TGFBR2 Kinase Domain Mutants in Cancer
T97155	WIKIPATH	WP2263:Prostate Cancer
T23003	KEGGPATH	hsa05213:Endometrial cancer
D0GR2J	DRUGCOMP	Institute of Cancer Research UK
T96788	KEGGPATH	hsa05212:Pancreatic cancer
T65879	REACPATH	R-HSA-5674400:Constitutive Signaling by AKT1 E17K in Cancer
T52389	WIKIPATH	WP2864:Apoptosis-related network due to altered Notch3 in ovarian cancer
D07KON	DRUGCOMP	ASTRAZENECA AB CANCER RESEARCH TECHNOLOGY LIMITED
D0H0VW	DRUGCOMP	Dana-Farber Cancer Institute Inc
D0I6UK	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0P7KI	DRUGCOMP	Transtarget; barbara ann karmanos cancer institute
D0WD6K	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0E5XA	THERCLAS	Anticancer Agents
T96232	KEGGPATH	hsa05206:MicroRNAs in cancer
T25265	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T67103	KEGGPATH	hsa05222:Small cell lung cancer
T88752	KEGGPATH	hsa05212:Pancreatic cancer
T90648	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
T58479	KEGGPATH	hsa05200:Pathways in cancer
T86350	WIKIPATH	WP2864:Apoptosis-related network due to altered Notch3 in ovarian cancer
T10937	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
D06SRX	DRUGCOMP	MD Anderson Cancer Center
T00852	SYNONYMS	Tumor progression locus 2; TPL-2; Proto-oncogene c-Cot; Mitogen-activated protein kinase kinase kinase 8; ESTF; Cancer Osaka thyroid oncogene; COT
T50942	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
T53524	KEGGPATH	hsa05200:Pathways in cancer
T58921	KEGGPATH	hsa05216:Thyroid cancer
T28887	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T89361	KEGGPATH	hsa05223:Non-small cell lung cancer
T03871	KEGGPATH	hsa05216:Thyroid cancer
D04BHY	DRUGCOMP	Ontario Cancer Institute
T91149	KEGGPATH	hsa05215:Prostate cancer
T95594	KEGGPATH	hsa05212:Pancreatic cancer
T13726	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
D0U5FF	THERCLAS	Anticancer Agents
"T80782	FUNCTION	May play an essential role as a negative regulator of embryonic angiogenesis by inhibiting excessive proliferation of endothelial cells. Can promote endothelial cell proliferation, survival and angiogenesis in adulthood. Its function in promoting cell proliferation seems to be cell-type specific. Promotes PGF-mediated proliferation of endothelial cells, proliferation of some types of cancer cells, but does not promote proliferation of normal fibroblasts (in vitro). Has very high affinity for VEGFA and relatively low protein kinase activity; may function as a negative regulator of VEGFA signaling by limiting the amount of free VEGFA and preventing its binding to KDR. Likewise, isoforms lacking a transmembrane domain, such as isoform 2, isoform 3 and isoform 4, may function as decoy receptors for VEGFA. Modulates KDR signaling by forming heterodimers with KDR. Ligand binding leads to the activation of several signaling cascades. Activation of PLCG leads to the production of the cellular signaling molecules diacylglycerol and inositol 1,4,5-trisphosphate and the activation of protein kinase C. Mediates phosphorylation of PIK3R1, the regulatory subunit of phosphatidylinositol 3-kinase, leading to activation of phosphatidylinositol kinase and the downstream signaling pathway. Mediates activation of MAPK1/ERK2, MAPK3/ERK1 and the MAP kinase signaling pathway, as well as of the AKT1 signaling pathway. Phosphorylates SRC and YES1, and may also phosphorylate CBL. Isoform 1 phosphorylates PLCG. Promotes phosphorylation of AKT1 at 'Ser-473'. Promotes phosphorylation of PTK2/FAK1. Isoform 7 has a truncated kinase domain; it increases phosphorylation of SRC at 'Tyr-418' by unknown means and promotes tumor cell invasion. Tyrosine-protein kinase that acts as a cell-surface receptor for VEGFA, VEGFB and PGF, and plays an essential role in the development of embryonic vasculature, the regulation of angiogenesis, cell survival, cell migration, macrophage function, chemotaxis, and cancer cell invasion."
T80276	KEGGPATH	hsa05213:Endometrial cancer
"T28043	FUNCTION	May function as tumor suppressor in epithelial ovarian cancer cells. Serine/threonine-protein kinase that acts downstream of ERK (MAPK1/ERK2 and MAPK3/ERK1) signaling and mediates mitogenic and stress-induced activation of transcription factors, regulates translation, and mediates cellular proliferation, survival, and differentiation."
T69085	FUNCTION	Promotes activity of NR5A1 when phosphorylated by HIPK3 leading to increased steroidogenic gene expression upon cAMP signaling pathway stimulation. Involved in activated KRAS-mediated transcriptional activation of USP28 in colorectal cancer (CRC) cells. Binds to the USP28 promoter in colorectal cancer (CRC) cells. Transcription factor that recognizes and binds to the enhancer heptamer motif 5'-TGA[CG]TCA-3'.
T03871	WIKIPATH	WP615:Senescence and Autophagy in Cancer
T81443	KEGGPATH	hsa05205:Proteoglycans in cancer
D0X2JM	THERCLAS	Anticancer Agents
T82051	KEGGPATH	hsa05210:Colorectal cancer
T53389	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
T82051	WIKIPATH	WP2446:Retinoblastoma (RB) in Cancer
T89534	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T35474	KEGGPATH	hsa05206:MicroRNAs in cancer
D05NJI	THERCLAS	Anticancer Agents
D08KZM	DRUGCOMP	National Cancer Institute
T58970	KEGGPATH	hsa05231:Choline metabolism in cancer
D05MBZ	THERCLAS	Anticancer Agents
"D0AO8L	DRUGCOMP	Kite PharmaSanta Monica, CA National Cancer Institute Bethesda, MD"
"T27402	FUNCTION	It can induce neutrophil chemotaxis and adhesion. Predominantly found as calprotectin (S100A8/A9) which has a wide plethora of intra- and extracellular functions. The intracellular functions include: facilitating leukocyte arachidonic acid trafficking and metabolism, modulation of the tubulin-dependent cytoskeleton during migration of phagocytes and activation of the neutrophilic NADPH-oxidase. Activates NADPH-oxidase by facilitating the enzyme complex assembly at the cell membrane, transferring arachidonic acid, an essential cofactor, to the enzyme complex and S100A8 contributes to the enzyme assembly by directly binding to NCF2/P67PHOX. The extracellular functions involve proinflammatory, antimicrobial, oxidant-scavenging and apoptosis-inducing activities. Its proinflammatory activity includes recruitment of leukocytes, promotion of cytokine and chemokine production, and regulation of leukocyte adhesion and migration. Acts as an alarmin or a danger associated molecular pattern (DAMP) molecule and stimulates innate immune cells via binding to pattern recognition receptors such as Toll-like receptor 4 (TLR4) and receptor for advanced glycation endproducts (AGER). Binding to TLR4 and AGER activates the MAP-kinase and NF-kappa-B signaling pathways resulting in the amplification of the proinflammatory cascade. Has antimicrobial activity towards bacteria and fungi and exerts its antimicrobial activity probably via chelation of Zn(2+) which is essential for microbial growth. Can induce cell death via autophagy and apoptosis and this occurs through the cross-talk of mitochondria and lysosomes via reactive oxygen species (ROS) and the process involves BNIP3. Can regulate neutrophil number and apoptosis by an anti-apoptotic effect; regulates cell survival via ITGAM/ITGB and TLR4 and a signaling mechanism involving MEK-ERK. Its role as an oxidant scavenger has a protective role in preventing exaggerated tissue damage by scavenging oxidants. Can act as a potent amplifier of inflammation in autoimmunity as well as in cancer development and tumor spread. The iNOS-S100A8/A9 transnitrosylase complex directs selective inflammatory stimulus-dependent S-nitrosylation of GAPDH and probably multiple targets such as ANXA5, EZR, MSN and VIM by recognizing a [IL]-x-C-x-x-[DE] motif; S100A8 seems to contribute to S-nitrosylation site selectivity. S100A8 is a calcium- and zinc-binding protein which plays a prominent role in the regulation of inflammatory processes and immune response."
T15739	KEGGPATH	hsa05222:Small cell lung cancer
D02IIL	THERCLAS	Anticancer Agents
T44771	KEGGPATH	hsa05200:Pathways in cancer
T95961	SYNONYMS	Interleukin-13 receptor subunit alpha-1; IL13RA; IL13R; IL-13RA1; IL-13RA-1; IL-13R-alpha-1; IL-13R subunit alpha-1; IL-13R alpha-1 chain; IL-13 receptor subunit alpha-1; Cancer/testis antigen 19; CT19; CD213a1 antigen; CD213a1
T32578	WIKIPATH	WP615:Senescence and Autophagy in Cancer
T35474	KEGGPATH	hsa05213:Endometrial cancer
T58970	WIKIPATH	WP2868:TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
"T16685	FUNCTION	Phosphorylates PTK2/FAK1. Regulates both cell death/survival balance and positional information. Required for the molecular mechanisms orchestration during intestine organogenesis; involved in the development of enteric nervous system and renal organogenesis during embryonic life, and promotes the formation of Peyer's patch-like structures, a major component of the gut-associated lymphoid tissue. Modulates cell adhesion via its cleavage by caspase in sympathetic neurons and mediates cell migration in an integrin (e. g. ITGB1 and ITGB3)-dependent manner. Involved in the development of the neural crest. Active in the absence of ligand, triggering apoptosis through a mechanism that requires receptor intracellular caspase cleavage. Acts as a dependence receptor; in the presence of the ligand GDNF in somatotrophs (within pituitary), promotes survival and down regulates growth hormone (GH) production, but triggers apoptosis in absence of GDNF. Regulates nociceptor survival and size. Triggers the differentiation of rapidly adapting (RA) mechanoreceptors. Mediator of several diseases such as neuroendocrine cancers; these diseases are characterized by aberrant integrins-regulated cell migration. Mediates, through interaction with GDF15-receptor GFRAL, GDF15-induced cell-signaling in the brainstem which induces inhibition of food-intake. Activates MAPK- and AKT-signaling pathways. Isoform 1 in complex with GFRAL induces higher activation of MAPK-signaling pathway than isoform 2 in complex with GFRAL. Receptor tyrosine-protein kinase involved in numerous cellular mechanisms including cell proliferation, neuronal navigation, cell migration, and cell differentiation upon binding with glial cell derived neurotrophic factor family ligands."
T37077	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T08074	KEGGPATH	hsa05213:Endometrial cancer
T78429	KEGGPATH	hsa05206:MicroRNAs in cancer
T12355	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
D0T4BL	THERCLAS	Anticancer Agents
T71266	KEGGPATH	hsa05213:Endometrial cancer
T23471	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
T95594	KEGGPATH	hsa05215:Prostate cancer
T67849	KEGGPATH	hsa05230:Central carbon metabolism in cancer
"T28713	FUNCTION	May also negatively regulate cell cycle progression during unperturbed cell cycles. Following activation, phosphorylates numerous effectors preferentially at the consensus sequence [L-X-R-X-X-S/T]. Regulates cell cycle checkpoint arrest through phosphorylation of CDC25A, CDC25B and CDC25C, inhibiting their activity. Inhibition of CDC25 phosphatase activity leads to increased inhibitory tyrosine phosphorylation of CDK-cyclin complexes and blocks cell cycle progression. May also phosphorylate NEK6 which is involved in G2/M cell cycle arrest. Regulates DNA repair through phosphorylation of BRCA2, enhancing the association of RAD51 with chromatin which promotes DNA repair by homologous recombination. Also stimulates the transcription of genes involved in DNA repair (including BRCA2) through the phosphorylation and activation of the transcription factor FOXM1. Regulates apoptosis through the phosphorylation of p53/TP53, MDM4 and PML. Phosphorylation of p53/TP53 at 'Ser-20' by CHEK2 may alleviate inhibition by MDM2, leading to accumulation of active p53/TP53. Phosphorylation of MDM4 may also reduce degradation of p53/TP53. Also controls the transcription of pro-apoptotic genes through phosphorylation of the transcription factor E2F1. Tumor suppressor, it may also have a DNA damage-independent function in mitotic spindle assembly by phosphorylating BRCA1. Its absence may be a cause of the chromosomal instability observed in some cancer cells. Promotes the CCAR2-SIRT1 association and is required for CCAR2-mediated SIRT1 inhibition. Serine/threonine-protein kinase which is required for checkpoint-mediated cell cycle arrest, activation of DNA repair and apoptosis in response to the presence of DNA double-strand breaks."
T91149	KEGGPATH	hsa05210:Colorectal cancer
"D0CW9Q	DRUGCOMP	H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE, INC"
D0X5ZH	THERCLAS	Anticancer Agents
T12097	SYNONYMS	MAGE4; MAGE-X2 antigen; MAGE-X2; MAGE-41 antigen; MAGE-41; MAGE-4 protein; MAGE-4 antigen; Cancer/testis antigen 1.4; CT1.4
D06EWO	THERCLAS	Anticancer Agents
T86254	KEGGPATH	hsa05206:MicroRNAs in cancer
T15068	KEGGPATH	hsa05222:Small cell lung cancer
T26774	SYNONYMS	bHLHe42; Thyroid hormone receptor activator molecule 1; TRAM1; TRAM-1; Steroid receptor coactivator protein 3; SRC-3; Receptor-associated coactivator 3; RAC3; RAC-3; PCIP; NCoA-3; Class E basic helix-loop-helix protein 42; CBP-interacting protein; Amplified in breast cancer-1 protein; Amplified in breast cancer 1 protein; AIB1 (SRC-3); AIB1; AIB-1; ACTR
T54156	KEGGPATH	hsa05206:MicroRNAs in cancer
T29130	KEGGPATH	hsa05200:Pathways in cancer
D0U1WP	DRUGCOMP	National Cancer Institute
T53389	REACPATH	R-HSA-3304356:SMAD2/3 Phosphorylation Motif Mutants in Cancer
T20761	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
T23276	KEGGPATH	hsa05205:Proteoglycans in cancer
"T46824	FUNCTION	May bind androgens and other steroids, may also bind estramustine, a chemotherapeutic agent used for prostate cancer. May be under transcriptional regulation of steroid hormones."
T44771	KEGGPATH	hsa05210:Colorectal cancer
T91696	KEGGPATH	hsa05222:Small cell lung cancer
T67102	FUNCTION	Plays a role in APP processing following cleavage and activation by ADAM30 which leads to APP degradation. Involved in the pathogenesis of several diseases such as breast cancer and possibly Alzheimer disease. Acid protease active in intracellular protein breakdown.
T50594	KEGGPATH	hsa05206:MicroRNAs in cancer
T59463	FUNCTION	Ras proteins bind GDP/GTP and possess intrinsic GTPase activity. Plays an important role in the regulation of cell proliferation. Plays a role in promoting oncogenic events by inducing transcriptional silencing of tumor suppressor genes (TSGs) in colorectal cancer (CRC) cells in a ZNF304-dependent manner.
T99089	KEGGPATH	hsa05205:Proteoglycans in cancer
D07VLY	THERCLAS	Anticancer Agents
T99732	KEGGPATH	hsa05200:Pathways in cancer
T82841	WIKIPATH	WP615:Senescence and Autophagy in Cancer
T01674	SYNONYMS	Cep290; Bardet-Biedl syndrome 14 protein; Cancer/testis antigen 87; CT87; Nephrocystin-6; Tumor antigen se2-2
T06037	KEGGPATH	hsa05212:Pancreatic cancer
D0C1WH	THERCLAS	Anticancer Agents
"T22976	FUNCTION	Deoxyribonucleoside kinase that has a broad specificity phosphorylating thymidine, deoxyadenosine, deoxycytidine and deoxyguanosine. Specificity is higher for pyrimidine nucleosides. Several anti-viral and anti-cancer nucleoside analogs are also efficiently phosphorylated."
D01XDL	THERCLAS	Anticancer Agents
D0B8ZR	DRUGCOMP	Nanotherapeutics; national cancer institute
T71266	KEGGPATH	hsa05222:Small cell lung cancer
D05HZJ	DRUGCOMP	Japanese National Cancer Center
D0V9WF	THERCLAS	Anticancer Agents
"T97141	FUNCTION	Regulates actin-myosin interaction through a non-kinase activity. Phosphorylates PTK2B/PYK2 and myosin light-chains. Involved in the inflammatory response (e. g. apoptosis, vascular permeability, leukocyte diapedesis), cell motility and morphology, airway hyperreactivity and other activities relevant to asthma. Required for tonic airway smooth muscle contraction that is necessary for physiological and asthmatic airway resistance. Necessary for gastrointestinal motility. Implicated in the regulation of endothelial as well as vascular permeability, probably via the regulation of cytoskeletal rearrangements. In the nervous system it has been shown to control the growth initiation of astrocytic processes in culture and to participate in transmitter release at synapses formed between cultured sympathetic ganglion cells. Critical participant in signaling sequences that result in fibroblast apoptosis. Plays a role in the regulation of epithelial cell survival. Required for epithelial wound healing, especially during actomyosin ring contraction during purse-string wound closure. Mediates RhoA-dependent membrane blebbing. Triggers TRPC5 channel activity in a calcium-dependent signaling, by inducing its subcellular localization at the plasma membrane. Promotes cell migration (including tumor cells) and tumor metastasis. PTK2B/PYK2 activation by phosphorylation mediates ITGB2 activation and is thus essential to trigger neutrophil transmigration during acute lung injury (ALI). May regulate optic nerve head astrocyte migration. Probably involved in mitotic cytoskeletal regulation. Regulates tight junction probably by modulating ZO-1 exchange in the perijunctional actomyosin ring. Mediates burn-induced microvascular barrier injury; triggers endothelial contraction in the development of microvascular hyperpermeability by phosphorylating MLC. Essential for intestinal barrier dysfunction. Mediates Giardia spp. -mediated reduced epithelial barrier function during giardiasis intestinal infection via reorganization of cytoskeletal F-actin and tight junctional ZO-1. Necessary for hypotonicity-induced Ca(2+) entry and subsequent activation of volume-sensitive organic osmolyte/anion channels (VSOAC) in cervical cancer cells. Responsible for high proliferative ability of breast cancer cells through anti-apoptosis. Calcium/calmodulin-dependent myosin light chain kinase implicated in smooth muscle contraction via phosphorylation of myosin light chains (MLC)."
T62460	WIKIPATH	WP2263:Prostate Cancer
T78429	KEGGPATH	hsa05200:Pathways in cancer
T40192	KEGGPATH	hsa05222:Small cell lung cancer
D04FNR	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
T82051	WIKIPATH	WP615:Senescence and Autophagy in Cancer
T62449	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T10937	WIKIPATH	WP2446:Retinoblastoma (RB) in Cancer
T23003	KEGGPATH	hsa05219:Bladder cancer
D01UMT	THERCLAS	Anticancer Agents
T48598	KEGGPATH	hsa05205:Proteoglycans in cancer
D0E5JC	THERCLAS	Anticancer Agents
T90648	KEGGPATH	hsa05212:Pancreatic cancer
T99089	KEGGPATH	hsa05219:Bladder cancer
T67849	KEGGPATH	hsa05205:Proteoglycans in cancer
T49989	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
D01ZRI	THERCLAS	Anticancer Agents
T63966	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
T98275	KEGGPATH	hsa05215:Prostate cancer
D01YGD	DRUGCOMP	Russian National Cancer Research Center
T52316	KEGGPATH	hsa05206:MicroRNAs in cancer
T80276	KEGGPATH	hsa05210:Colorectal cancer
T10937	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
T35940	KEGGPATH	hsa05216:Thyroid cancer
D0NE3C	THERCLAS	Anticancer Agents
D0N5OV	THERCLAS	Anticancer Agents
T27297	KEGGPATH	hsa05200:Pathways in cancer
T83145	KEGGPATH	hsa05200:Pathways in cancer
T39797	KEGGPATH	hsa05205:Proteoglycans in cancer
T88806	KEGGPATH	hsa05205:Proteoglycans in cancer
D0W8XH	THERCLAS	Anticancer Agents
D0S9FI	DRUGCOMP	Memorial Sloan Kettering Cancer Center
T27297	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
"T16486	FUNCTION	It is mainly secreted by macrophages and can induce cell death of certain tumor cell lines. It is potent pyrogen causing fever by direct action or by stimulation of interleukin-1 secretion and is implicated in the induction of cachexia, Under certain conditions it can stimulate cell proliferation and induce cell differentiation. Impairs regulatory T-cells (Treg) function in individuals with rheumatoid arthritis via FOXP3 dephosphorylation. Upregulates the expression of protein phosphatase 1 (PP1), which dephosphorylates the key 'Ser-418' residue of FOXP3, thereby inactivating FOXP3 and rendering Treg cells functionally defective. Key mediator of cell death in the anticancer action of BCG-stimulated neutrophils in combination with DIABLO/SMAC mimetic in the RT4v6 bladder cancer cell line. Induces insulin resistance in adipocytes via inhibition of insulin-induced IRS1 tyrosine phosphorylation and insulin-induced glucose uptake. Induces GKAP42 protein degradation in adipocytes which is partially responsible for TNF-induced insulin resistance. Cytokine that binds to TNFRSF1A/TNFR1 and TNFRSF1B/TNFBR."
D0YM8K	DRUGCOMP	National Cancer Institute
T03871	REACPATH	R-HSA-1236382:Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
T30082	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
D03JOA	DRUGCOMP	Fred Hutchinson Cancer Research Center
T11211	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
"T35173	FUNCTION	Acts as an E3 ubiquitin-protein ligase regulating NF-kappa-B signaling and regulates both canonical and non-canonical NF-kappa-B signaling by acting in opposite directions: acts as a positive regulator of the canonical pathway and suppresses constitutive activation of non-canonical NF-kappa-B signaling. The target proteins for its E3 ubiquitin-protein ligase activity include: RIPK1, RIPK2, RIPK3, RIPK4, CASP3, CASP7, CASP8, IKBKE, TRAF1, and BCL10. Acts as an important regulator of innate immune signaling via regulation of Toll-like receptors (TLRs), Nodlike receptors (NLRs) and RIG-I like receptors (RLRs), collectively referred to as pattern recognition receptors (PRRs). Protects cells from spontaneous formation of the ripoptosome, a large multi-protein complex that has the capability to kill cancer cells in a caspase-dependent and caspase-independent manner. Suppresses ripoptosome formation by ubiquitinating RIPK1 and CASP8. Multi-functional protein which regulates not only caspases and apoptosis, but also modulates inflammatory signaling and immunity, mitogenic kinase signaling and cell proliferation, as well as cell invasion and metastasis."
T39134	KEGGPATH	hsa05216:Thyroid cancer
T52450	WIKIPATH	WP1971:Integrated Cancer pathway
D0U4EU	THERCLAS	Anticancer Agents
T62449	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
T82795	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
T03871	KEGGPATH	hsa05230:Central carbon metabolism in cancer
"D0AA5K	DRUGCOMP	Alpha Cancer Technologies Toronto, Canada"
T38996	KEGGPATH	hsa05231:Choline metabolism in cancer
T31309	KEGGPATH	hsa05222:Small cell lung cancer
T59328	KEGGPATH	hsa05205:Proteoglycans in cancer
T77664	WIKIPATH	WP615:Senescence and Autophagy in Cancer
D0S6WW	DRUGCOMP	H Lee Moffitt Cancer Center and Research Institute
T82051	KEGGPATH	hsa05206:MicroRNAs in cancer
T47107	KEGGPATH	hsa05223:Non-small cell lung cancer
T23276	KEGGPATH	hsa05219:Bladder cancer
D03SSE	THERCLAS	Anticancer Agents
T57059	WIKIPATH	WP1971:Integrated Cancer pathway
D0Q4NX	THERCLAS	Anticancer Agents
T55709	KEGGPATH	hsa05231:Choline metabolism in cancer
T93903	KEGGPATH	hsa05222:Small cell lung cancer
T08074	KEGGPATH	hsa05205:Proteoglycans in cancer
T21669	KEGGPATH	hsa05200:Pathways in cancer
T68547	WIKIPATH	WP2864:Apoptosis-related network due to altered Notch3 in ovarian cancer
T63083	WIKIPATH	WP1984:Integrated Breast Cancer Pathway
T11211	WIKIPATH	WP2263:Prostate Cancer
T88430	KEGGPATH	hsa05215:Prostate cancer
T82051	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
T35940	KEGGPATH	hsa05219:Bladder cancer
D0X7JR	THERCLAS	Anticancer Agents
T72195	WIKIPATH	WP2864:Apoptosis-related network due to altered Notch3 in ovarian cancer
D09XGB	THERCLAS	Anticancer Agents
T28343	KEGGPATH	hsa05219:Bladder cancer
D0RY4N	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
T59328	KEGGPATH	hsa05212:Pancreatic cancer
D00BVJ	DRUGCOMP	Emd serono; national cancer institute
T91173	REACPATH	R-HSA-5674400:Constitutive Signaling by AKT1 E17K in Cancer
T40694	WIKIPATH	WP1971:Integrated Cancer pathway
T48598	KEGGPATH	hsa05212:Pancreatic cancer
"T73230	FUNCTION	Up-regulated in gastric cancer tissues. Also highly expressed in gastric cancer cell lines AGS, MKN45, MKN28, SGC7901 and KATOIII."
T80276	KEGGPATH	hsa05205:Proteoglycans in cancer
T15739	WIKIPATH	WP2363:Gastric cancer network 2
D0GA0A	THERCLAS	Anticancer Agents
T15556	WIKIPATH	WP615:Senescence and Autophagy in Cancer
D06RQU	THERCLAS	Anticancer Agents
"T07374	FUNCTION	A member of the immunoglobulin binding factor family. May have a role as an autocrine paracrine factor in uterine, breast and other female reproductive tissues. Inhibits growth of cancer cells in an experimental model of prostate cancer, though this property is cell line specific."
D0PH6Z	DRUGCOMP	M.D. Anderson Cancer Center
T91173	KEGGPATH	hsa05212:Pancreatic cancer
D0MF2V	DRUGCOMP	National Cancer Center (S. Korea)
T72515	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
D01MZJ	THERCLAS	Anticancer Agents
T85467	KEGGPATH	hsa05200:Pathways in cancer
"D0DK4I	DRUGCOMP	NATIONAL CANCER CENTER       KIM, Soo Youl     LEE, Chang Hoon"
T57943	WIKIPATH	WP2377:Integrated Pancreatic Cancer Pathway
T35173	KEGGPATH	hsa05202:Transcriptional misregulation in cancer
D07XSN	THERCLAS	Anticancer Agents
T96788	KEGGPATH	hsa05219:Bladder cancer
T47164	KEGGPATH	hsa05223:Non-small cell lung cancer
